principal_n,Treatment,treatment_label,PA_Offer_Principal,PAWage,OptimalWage,real_profitmax_wage,DictatorCharity,giveC,gender,age,study,Wage,ExpectedAcceptance,ExpectedEffort
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,1,0.0,0.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,3,0.0,0.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,5,0.0,0.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,10,0.0,0.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,15,0.0,0.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,20,0.0,0.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,25,1.0,6.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,30,1.0,6.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,35,1.0,7.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,40,1.0,8.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,45,1.0,8.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,50,1.0,9.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,55,1.0,9.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,60,1.0,10.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,65,1.0,10.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,75,1.0,10.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,85,1.0,10.0
120,N,Neutral,40.0,40,65,,40,40.0,1,22,3,95,1.0,10.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,1,0.0,0.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,3,0.0,0.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,5,0.0,0.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,10,0.0,0.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,15,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,20,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,25,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,30,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,35,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,40,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,45,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,50,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,55,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,60,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,65,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,75,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,85,1.0,1.0
121,N,Neutral,25.0,25,15,,0,0.0,0,23,1,95,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,1,0.0,0.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,3,0.0,0.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,5,0.0,0.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,10,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,15,0.0,0.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,20,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,25,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,30,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,35,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,40,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,45,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,50,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,55,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,60,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,65,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,75,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,85,1.0,1.0
122,N,Neutral,5.0,5,1,,0,0.0,1,21,1,95,1.0,1.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,1,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,3,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,5,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,10,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,15,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,20,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,25,0.0,0.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,30,1.0,2.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,35,1.0,4.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,40,1.0,6.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,45,1.0,6.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,50,1.0,7.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,55,1.0,7.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,60,1.0,8.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,65,1.0,8.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,75,1.0,9.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,85,1.0,10.0
123,N,Neutral,35.0,35,30,,10,10.0,0,24,3,95,1.0,10.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,1,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,3,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,5,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,10,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,15,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,20,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,25,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,30,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,35,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,40,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,45,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,50,1.0,1.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,55,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,60,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,65,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,75,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,85,0.0,0.0
124,N,Neutral,50.0,50,1,,0,0.0,1,30,3,95,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,1,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,3,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,5,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,10,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,15,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,20,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,25,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,30,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,35,0.0,0.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,40,1.0,9.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,45,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,50,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,55,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,60,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,65,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,75,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,85,1.0,10.0
125,N,Neutral,65.0,65,45,,20,20.0,0,31,2,95,1.0,10.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,1,0.0,0.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,3,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,5,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,10,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,15,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,20,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,25,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,30,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,35,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,40,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,45,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,50,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,55,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,60,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,65,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,75,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,85,1.0,1.0
126,N,Neutral,3.0,3,5,,30,30.0,1,20,3,95,1.0,1.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,1,0.0,0.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,3,0.0,0.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,5,0.0,0.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,10,0.0,0.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,15,0.0,0.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,20,1.0,4.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,25,1.0,4.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,30,1.0,4.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,35,1.0,4.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,40,1.0,5.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,45,1.0,5.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,50,1.0,5.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,55,1.0,5.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,60,1.0,5.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,65,1.0,7.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,75,1.0,8.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,85,1.0,9.0
127,N,Neutral,35.0,35,95,,30,30.0,0,23,3,95,1.0,10.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,1,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,3,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,5,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,10,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,15,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,20,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,25,0.0,0.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,30,1.0,5.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,35,1.0,5.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,40,1.0,5.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,45,1.0,4.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,50,1.0,5.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,55,1.0,5.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,60,1.0,6.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,65,1.0,6.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,75,1.0,8.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,85,1.0,7.0
128,N,Neutral,45.0,45,40,,30,30.0,0,27,3,95,1.0,5.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,1,0.0,0.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,3,0.0,0.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,5,0.0,0.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,10,0.0,0.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,15,1.0,1.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,20,1.0,1.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,25,1.0,1.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,30,1.0,1.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,35,1.0,1.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,40,1.0,2.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,45,1.0,2.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,50,1.0,2.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,55,1.0,2.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,60,1.0,3.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,65,1.0,3.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,75,1.0,4.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,85,1.0,4.0
129,N,Neutral,15.0,15,15,,0,0.0,0,22,1,95,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,1,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,3,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,5,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,10,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,15,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,20,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,25,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,30,0.0,0.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,35,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,40,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,45,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,50,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,55,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,60,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,65,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,75,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,85,1.0,5.0
130,N,Neutral,45.0,45,45,,10,10.0,1,24,3,95,1.0,5.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,1,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,3,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,5,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,10,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,15,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,20,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,25,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,30,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,35,0.0,0.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,40,1.0,6.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,45,1.0,6.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,50,1.0,5.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,55,1.0,3.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,60,1.0,3.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,65,1.0,3.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,75,1.0,1.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,85,1.0,1.0
131,N,Neutral,50.0,50,40,,0,0.0,1,23,3,95,1.0,1.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,1,0.0,0.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,3,1.0,3.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,5,1.0,5.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,10,1.0,5.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,15,1.0,5.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,20,1.0,5.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,25,1.0,6.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,30,1.0,6.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,35,1.0,6.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,40,1.0,7.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,45,1.0,7.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,50,1.0,8.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,55,1.0,8.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,60,1.0,8.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,65,1.0,9.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,75,1.0,10.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,85,1.0,10.0
132,N,Neutral,85.0,85,95,,20,20.0,1,27,3,95,0.0,0.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,1,0.0,0.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,3,0.0,0.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,5,0.0,0.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,10,1.0,1.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,15,1.0,3.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,20,1.0,4.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,25,1.0,4.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,30,1.0,5.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,35,1.0,6.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,40,1.0,7.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,45,1.0,8.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,50,1.0,8.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,55,1.0,9.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,60,1.0,10.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,65,1.0,10.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,75,1.0,10.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,85,1.0,10.0
133,N,Neutral,30.0,30,65,,50,50.0,0,19,1,95,1.0,10.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,1,0.0,0.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,3,0.0,0.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,5,0.0,0.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,10,0.0,0.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,15,0.0,0.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,20,0.0,0.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,25,1.0,2.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,30,1.0,2.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,35,1.0,5.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,40,1.0,5.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,45,1.0,6.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,50,1.0,6.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,55,1.0,6.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,60,1.0,7.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,65,1.0,7.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,75,1.0,8.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,85,1.0,9.0
134,N,Neutral,35.0,35,1,,20,20.0,1,27,3,95,1.0,10.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,1,0.0,0.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,3,0.0,0.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,5,0.0,0.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,10,1.0,1.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,15,1.0,2.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,20,1.0,3.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,25,1.0,4.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,30,1.0,5.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,35,1.0,6.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,40,1.0,7.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,45,1.0,7.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,50,1.0,8.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,55,1.0,9.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,60,1.0,10.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,65,1.0,10.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,75,1.0,10.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,85,1.0,10.0
135,N,Neutral,60.0,60,60,,10,10.0,0,25,3,95,1.0,10.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,1,0.0,0.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,3,0.0,0.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,5,0.0,0.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,10,0.0,0.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,15,0.0,0.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,20,0.0,0.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,25,1.0,2.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,30,1.0,3.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,35,1.0,4.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,40,1.0,5.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,45,1.0,5.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,50,1.0,6.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,55,1.0,6.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,60,1.0,7.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,65,1.0,7.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,75,1.0,8.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,85,1.0,9.0
136,N,Neutral,40.0,40,30,,50,50.0,1,26,3,95,1.0,9.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,1,0.0,0.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,3,0.0,0.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,5,0.0,0.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,10,1.0,2.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,15,1.0,3.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,20,1.0,3.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,25,1.0,4.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,30,1.0,5.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,35,1.0,5.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,40,1.0,5.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,45,1.0,5.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,50,1.0,6.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,55,1.0,6.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,60,1.0,7.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,65,1.0,8.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,75,1.0,9.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,85,1.0,9.0
137,N,Neutral,20.0,20,25,,50,50.0,0,20,3,95,1.0,10.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,1,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,3,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,5,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,10,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,15,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,20,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,25,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,30,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,35,0.0,0.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,40,1.0,3.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,45,1.0,4.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,50,1.0,4.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,55,1.0,5.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,60,1.0,6.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,65,1.0,7.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,75,1.0,7.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,85,1.0,8.0
138,N,Neutral,50.0,50,50,,0,0.0,0,22,1,95,1.0,10.0
139,N,Neutral,40.0,40,50,,10,10.0,0,19,2,1,0.0,0.0
139,N,Neutral,40.0,40,50,,10,10.0,0,19,2,3,0.0,0.0
139,N,Neutral,40.0,40,50,,10,10.0,0,19,2,5,0.0,0.0
139,N,Neutral,40.0,40,50,,10,10.0,0,19,2,10,0.0,0.0
139,N,Neutral,40.0,40,50,,10,10.0,0,19,2,15,0.0,0.0
