"Group2","Marker","Group1","Date","Session","Treatment","subjects","Period","Subject","Group","Profit","TotalProfit","Participate","R1","Rank1","R2","Rank2","R0","Rank0","Group0","Type","TimeContinueWelcomeOK","charity","charityPart2","TimeOKChoiceCharityOK","TimeOKPart1OK","DictatorSelf","DictatorCharity","TimeOKUltimatumAgentOK","TimeOKPayoffInformationOK","answerPart2","TimeOKCodeToStartPart2OK","TimeOKPart2OK","answer1","answer2","answer3","answer4","answer6","answer7","TimeOKControlQuestionsOK","TimeOKGroupAssignmentOK","TimeOKPAPrincipalExpectedAcceptanceOK","TimeOKPAPrincipalEffortOK","OptimalWage","TimeOKPAAgentOK","TimeOKPAAgentEffortOK","PreferedWage","PreferedEffort","TimeOKPAAgentPreferedContractOK","TimeCONTINUEQuestionnaireOK","gender","age","study","TimeCONTINUEQuestion1SociecoOK","fair_wage","fair_effort","TimeCONTINUEQuestion2FairnessRatingsOK","Give_Charity","Punish_Self","Punish_Others","TimeCONTINUEQuestion3WillingnessToActOK","Favor_return","Favor_revenge","Favor_intentions","TimeCONTINUEQuestion4FavorOK","Gift","TimeCONTINUEQuestion5GiftOK","Donation_Good_Cause","TimeCONTINUEQuestion6DonationOK","UltimatumContractConcluded","PAContractConcluded","PAEffort","PAWage","UltimatumPayoff","PAPayoff","OptimalWagePayoff","OptimalWageBonus","NumCorrectAcceptGuesses","NumCorrectRefuseGuesses","PayoffPart1","TotalPayoff","PayoffCharityPart1","PayoffCharityPart1Euro","PayoffCharityPart2","PayoffCharityPart2Euro","TotalPayoffCharity","TotalPayoffCharityEuro","TimeOKFinalPayoffCalculationOK","TimeOKFinalPayoffDisplayAgentOK","TimeOKFinalPayoffDisplayPrincipalOK","TimeTheEndTheEndOK","Ultimatum_Accept_Agent_atShare_Principal_10","Ultimatum_Accept_Agent_atShare_Principal_20","Ultimatum_Accept_Agent_atShare_Principal_30","Ultimatum_Accept_Agent_atShare_Principal_40","Ultimatum_Accept_Agent_atShare_Principal_50","Ultimatum_Accept_Agent_atShare_Principal_60","Ultimatum_Accept_Agent_atShare_Principal_70","Ultimatum_Accept_Agent_atShare_Principal_80","Ultimatum_Accept_Agent_atShare_Principal_90","PA_Accept_Agent_atWage_1","PA_Accept_Agent_atWage_3","PA_Accept_Agent_atWage_5","PA_Accept_Agent_atWage_10","PA_Accept_Agent_atWage_15","PA_Accept_Agent_atWage_20","PA_Accept_Agent_atWage_25","PA_Accept_Agent_atWage_30","PA_Accept_Agent_atWage_35","PA_Accept_Agent_atWage_40","PA_Accept_Agent_atWage_45","PA_Accept_Agent_atWage_50","PA_Accept_Agent_atWage_55","PA_Accept_Agent_atWage_60","PA_Accept_Agent_atWage_65","PA_Accept_Agent_atWage_75","PA_Accept_Agent_atWage_85","PA_Accept_Agent_atWage_95","PA_OfferedEffort_Agent_atWage_1","PA_OfferedEffort_Agent_atWage_3","PA_OfferedEffort_Agent_atWage_5","PA_OfferedEffort_Agent_atWage_10","PA_OfferedEffort_Agent_atWage_15","PA_OfferedEffort_Agent_atWage_20","PA_OfferedEffort_Agent_atWage_25","PA_OfferedEffort_Agent_atWage_30","PA_OfferedEffort_Agent_atWage_35","PA_OfferedEffort_Agent_atWage_40","PA_OfferedEffort_Agent_atWage_45","PA_OfferedEffort_Agent_atWage_50","PA_OfferedEffort_Agent_atWage_55","PA_OfferedEffort_Agent_atWage_60","PA_OfferedEffort_Agent_atWage_65","PA_OfferedEffort_Agent_atWage_75","PA_OfferedEffort_Agent_atWage_85","PA_OfferedEffort_Agent_atWage_95","Ultimatum_Offer_Principal","PA_Offer_Principal","PA_ExpectedAcceptance_Principal_atWage_1","PA_ExpectedAcceptance_Principal_atWage_3","PA_ExpectedAcceptance_Principal_atWage_5","PA_ExpectedAcceptance_Principal_atWage_10","PA_ExpectedAcceptance_Principal_atWage_15","PA_ExpectedAcceptance_Principal_atWage_20","PA_ExpectedAcceptance_Principal_atWage_25","PA_ExpectedAcceptance_Principal_atWage_30","PA_ExpectedAcceptance_Principal_atWage_35","PA_ExpectedAcceptance_Principal_atWage_40","PA_ExpectedAcceptance_Principal_atWage_45","PA_ExpectedAcceptance_Principal_atWage_50","PA_ExpectedAcceptance_Principal_atWage_55","PA_ExpectedAcceptance_Principal_atWage_60","PA_ExpectedAcceptance_Principal_atWage_65","PA_ExpectedAcceptance_Principal_atWage_75","PA_ExpectedAcceptance_Principal_atWage_85","PA_ExpectedAcceptance_Principal_atWage_95","PA_ExpectedEffort_Principal_atWage_1","PA_ExpectedEffort_Principal_atWage_3","PA_ExpectedEffort_Principal_atWage_5","PA_ExpectedEffort_Principal_atWage_10","PA_ExpectedEffort_Principal_atWage_15","PA_ExpectedEffort_Principal_atWage_20","PA_ExpectedEffort_Principal_atWage_25","PA_ExpectedEffort_Principal_atWage_30","PA_ExpectedEffort_Principal_atWage_35","PA_ExpectedEffort_Principal_atWage_40","PA_ExpectedEffort_Principal_atWage_45","PA_ExpectedEffort_Principal_atWage_50","PA_ExpectedEffort_Principal_atWage_55","PA_ExpectedEffort_Principal_atWage_60","PA_ExpectedEffort_Principal_atWage_65","PA_ExpectedEffort_Principal_atWage_75","PA_ExpectedEffort_Principal_atWage_85","PA_ExpectedEffort_Principal_atWage_95","profitmax_effort","real_profitmax_wage"
3,5,3,"160803_1241",2,"P","subjects",1,3,1,12.964,12.964,1,0.289590323,11,0.70348081,5,0.07752313,14,3,1,99999,6,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,0,21,2,99999,60,10,99999,0,0,0,99999,2,1,0,99999,0,99999,0,99999,0,1,3,25,0,108,-1,0,4,2,100,108,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,60
3,6,3,"160804_1250",3,"P","subjects",1,3,1,12.1755,12.1755,1,0.032412884,15,0.5069696,10,0.039832198,16,3,1,99999,8,NA,0,99999,50,50,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,55,0,0,0,0,0,99999,1,22,3,99999,95,10,99999,8,3,2,99999,10,2,2,99999,2,99999,50,99999,1,1,3,35,50,98.5,-5,0,1,6,100,98.5,50,4.15,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,35,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,2,2,3,3,4,4,5,5,6,6,7,65
4,1,4,"160803_0949",1,"S","subjects",1,4,1,16.45,16.45,1,0.835897382,1,0.322197878,13,0.427669021,6,4,1,99999,5,6,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,55,0,0,0,0,0,99999,0,28,2,99999,60,10,99999,8,8,7,99999,10,6,9,99999,5,99999,50,99999,1,0,0,5,50,103,45,0.5,3,2,150,150,0,0,0,0,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,5,6,7,8,8,9,9,10,10,10,10,55
4,2,4,"160804_0951",2,"S","subjects",1,4,1,13.2545,13.2545,1,0.057825386,15,0.008630798,16,0.174935896,13,4,1,99999,1,1,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,60,0,0,0,0,0,99999,0,21,2,99999,60,10,99999,3,8,8,99999,9,8,3,99999,0,99999,0,99999,1,1,5,40,60,111.5,10,0,1,2,150,111.5,10,0.83,125,10.375,125,10.375,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,6,7,8,8,9,10,10,10,10,10,8,65
4,3,4,"160804_1119",3,"S","subjects",1,4,1,17.28,17.28,1,0.855566868,0,0.250624071,11,0.893758606,2,4,1,99999,7,6,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,25,0,0,0,0,0,99999,0,29,3,99999,40,7,99999,8,4,7,99999,6,6,6,99999,1,99999,0,99999,1,0,0,25,60,102.5,-25,0,0,5,160,160,0,0,0,0,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,25,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,3,4,5,5,6,6,7,7,8,8,9,9,8,55
4,4,4,"160803_1122",1,"P","subjects",1,4,1,10.64,10.64,1,0.80490443,1,0.111968305,14,0.678028094,5,4,1,99999,10,NA,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,25,0,0,0,0,0,99999,0,22,3,99999,35,6,99999,9,3,5,99999,5,1,3,99999,2,99999,300,99999,0,1,4,25,0,118.5,15,0,3,4,80,80,20,1.66,NA,NA,20,1.66,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,25,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,4,5,5,6,6,7,7,8,8,9,10,8,50
4,5,4,"160803_1241",2,"P","subjects",1,4,1,12.383,12.383,1,0.703614322,6,0.826301587,3,0.830942486,2,4,1,99999,1,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,24,3,99999,60,10,99999,7,1,2,99999,10,1,2,99999,1,99999,50,99999,1,0,0,5,60,101,-1,0,0,2,150,101,10,0.83,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,5,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,9,65
4,6,4,"160804_1250",3,"P","subjects",1,4,1,9.8515,9.8515,1,0.554715079,5,0.82226722,6,0.401779508,10,4,1,99999,3,NA,0,99999,60,40,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,45,0,0,0,0,0,99999,0,23,3,99999,40,7,99999,5,6,9,99999,9,4,3,99999,5,99999,0,99999,1,1,1,40,50,70.5,-35,0,0,1,110,70.5,40,3.32,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,2,3,3,4,5,6,7,8,8,9,9,10,10,10,10,1,10
5,1,5,"160803_0949",1,"S","subjects",1,5,1,15.62,15.62,1,0.050696414,15,0.262045208,13,0.348560373,9,5,1,99999,1,12,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,30,0,0,0,0,0,99999,1,28,1,99999,40,7,99999,8,5,5,99999,10,9,5,99999,5,99999,100,99999,1,0,0,20,50,101.5,-30,0,1,2,140,140,10,0.83,0,0,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,2,2,3,3,4,4,5,5,5,5,5,6,6,9,65
5,2,5,"160804_0951",2,"S","subjects",1,5,1,17.28,17.28,1,0.456032129,11,0.607739111,6,0.297480031,12,5,1,99999,1,1,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,35,0,0,0,0,0,99999,1,25,3,99999,45,8,99999,7,6,3,99999,9,3,6,99999,3,99999,200,99999,0,1,10,40,0,160,65,0,0,0,100,160,0,0,250,20.75,250,20.75,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,40,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,4,4,5,5,5,5,5,5,5,5,5,5,6,6,9,15
5,3,5,"160804_1119",3,"S","subjects",1,5,1,12.3,12.3,1,0.337358068,3,0.996032163,0,0.52919319,5,5,1,99999,6,3,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,15,0,0,0,0,0,99999,0,20,3,99999,60,10,99999,7,8,8,99999,9,6,7,99999,2,99999,0,99999,0,1,6,50,0,111.5,5,0,0,3,100,100,0,0,150,12.45,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10
5,4,5,"160803_1122",1,"P","subjects",1,5,1,12.3,12.3,1,0.445667989,6,0.137566229,14,0.463620561,10,5,1,99999,3,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,5,0,0,0,0,0,99999,0,19,2,99999,60,10,99999,2,4,4,99999,10,4,2,99999,4,99999,0,99999,0,0,0,5,0,101,-5,0,0,2,100,100,0,0,NA,NA,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,5,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,60
5,5,5,"160803_1241",2,"P","subjects",1,5,1,12.3415,12.3415,1,0.51331003,10,0.583617949,5,0.912486987,1,5,1,99999,8,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,28,3,99999,5,1,99999,8,6,8,99999,10,5,1,99999,4,99999,100,99999,0,0,0,5,0,100.5,-1,0,1,0,90,100.5,10,0.83,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,65
5,6,5,"160804_1250",3,"P","subjects",1,5,1,14.458,14.458,1,0.849190214,1,0.406187561,12,0.121609014,14,5,1,99999,3,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,35,0,0,0,0,0,99999,1,22,3,99999,30,5,99999,8,7,7,99999,10,4,0,99999,5,99999,100,99999,1,1,6,35,50,126,25,0,0,2,140,126,10,0.83,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,35,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,10,55
6,1,6,"160803_0949",1,"S","subjects",1,6,1,12.3,12.3,1,0.289105889,13,0.2423819,14,0.372139734,8,6,1,99999,8,1,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,10,0,0,0,0,0,99999,0,20,2,99999,1,10,99999,8,8,8,99999,2,6,5,99999,6,99999,30,99999,0,1,7,1,0,169,60,0,0,0,100,100,0,0,175,14.525,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1
6,2,6,"160804_0951",2,"S","subjects",1,6,1,15.3295,15.3295,1,0.098160384,15,0.440106021,8,0.484678329,7,6,1,99999,1,8,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,60,0,0,0,0,0,99999,1,22,3,99999,45,8,99999,8,3,1,99999,8,1,7,99999,5,99999,250,99999,1,1,9,55,60,136.5,40,0.5,2,0,140,136.5,20,1.66,225,18.675,225,18.675,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,55,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,5,6,7,8,9,10,10,10,60
6,3,6,"160804_1119",3,"S","subjects",1,6,1,14.79,14.79,1,0.603578114,3,0.260109093,11,0.560348364,5,6,1,99999,7,2,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,85,0,0,0,0,0,99999,1,23,3,99999,40,7,99999,3,3,3,99999,8,3,7,99999,4,99999,100,99999,1,1,1,20,50,92,-75,0,2,2,130,130,20,1.66,25,2.075,20,1.66,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,2,2,3,3,4,4,5,5,6,7,8,9,10,1,5
6,4,6,"160803_1122",1,"P","subjects",1,6,1,11.47,11.47,1,0.02874857,16,0.908457892,0,0.760992923,4,6,1,99999,1,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,10,0,0,0,0,0,99999,1,20,3,99999,40,7,99999,7,1,2,99999,9,1,2,99999,2,99999,200,99999,0,0,0,20,0,101.5,-10,0,0,3,90,90,10,0.83,NA,NA,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,10,55
6,5,6,"160803_1241",2,"P","subjects",1,6,1,14.2505,14.2505,1,0.570290679,9,0.848469016,3,0.243492406,13,6,1,99999,6,NA,0,99999,60,40,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,40,0,0,0,0,0,99999,1,22,3,99999,40,7,99999,4,3,4,99999,7,4,4,99999,5,99999,100,99999,1,1,6,40,50,123.5,20,0,5,2,110,123.5,40,3.32,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,2,2,3,4,5,6,7,7,8,9,10,10,10,10,10,8,55
6,6,6,"160804_1250",3,"P","subjects",1,6,1,11.7605,11.7605,1,0.412274506,7,0.989048005,2,0.152465555,13,6,1,99999,5,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,95,0,0,0,0,0,99999,1,27,1,99999,45,9,99999,2,10,10,99999,8,10,0,99999,5,99999,8,99999,0,1,4,50,0,93.5,-25,0,2,5,100,93.5,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,2,3,4,5,6,7,8,9,10,3,40
7,1,7,"160803_0949",1,"S","subjects",1,7,1,13.96,13.96,1,0.385008383,10,0.364753255,12,0.895563425,1,7,1,99999,2,7,0,99999,60,40,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,50,0,0,0,0,0,99999,1,35,3,99999,45,5,99999,7,3,3,99999,9,4,5,99999,5,99999,500,99999,1,1,6,40,60,123.5,10,0,4,3,120,120,40,3.32,150,12.45,40,3.32,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,2,2,3,4,5,6,6,7,7,8,8,9,10,5,20
7,2,7,"160804_0951",2,"S","subjects",1,7,1,16.865,16.865,1,0.900333446,2,0.545588947,7,0.15731979,13,7,1,99999,1,1,0,99999,50,50,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,35,0,0,0,0,0,99999,1,21,1,99999,40,5,99999,9,1,8,99999,10,2,9,99999,5,99999,300,99999,1,1,9,35,60,155,55,0,0,0,110,155,50,4.15,225,18.675,225,18.675,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,35,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,2,3,3,3,4,5,5,6,6,6,7,7,8,10,40
7,3,7,"160804_1119",3,"S","subjects",1,7,1,10.64,10.64,1,0.452049954,3,0.001030392,16,0.320223388,11,7,1,99999,2,7,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,60,0,0,0,0,0,99999,1,24,3,99999,60,10,99999,7,7,7,99999,9,9,9,99999,4,99999,200,99999,0,1,7,60,0,113,10,0,0,6,80,80,20,1.66,175,14.525,20,1.66,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,7,35
7,4,7,"160803_1122",1,"P","subjects",1,7,1,13.96,13.96,1,0.291691172,10,0.707482094,3,0.618183124,7,7,1,99999,7,NA,0,99999,60,40,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,50,0,0,0,0,0,99999,1,24,3,99999,60,10,99999,8,2,6,99999,8,3,6,99999,2,99999,250,99999,1,1,7,60,60,114.5,10,0.5,2,6,120,120,40,3.32,NA,NA,40,3.32,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,60,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,5,6,8,8,7,7,7,4,30
